fid,OBJECTID,SITE_ID,DEFAULT_SI,DEFAULT__1,DEFAULT__2,OTHER_SITE,AWRC_REF,AQWAB_REF,BOM_REF,TEXT_REF,WIN_SITE_I,SITE_TYPE_,SITE_TYPE,SITE_SUBTY,SITE_SUB_1,SITE_GEO_F,SITE_GEO_1,SITE_CATEG,SITE_CAT_1,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID,POSITION_A,CATCH_AREA,SITE_OWNER,OWN_DATA,DEPARTMENT,CURRENTLY_,CURRENTL_1,PUBLISH_EX,INFRA_OWNE,OWN_ASSET,COMMENCE,CEASE,INFRA_COMM,INFRA_CEAS,INFRA_STAT,STATUS_CUR,DISCRETE_S,DISCRETE_E,DISCRETE_F,DISCRETE_L,TS_START,TS_END,TS_FIRST_A,TS_LAST_AV,TS_DATA_MA,TS_DATA__1,DATA_CATEG,VARIABLE_T,PROJECTS,ROUTES,PUB_URL,SITE_DOCS_,SITE_DOC_1,WRL_DRAWPO,WRL_LICENS,TOT_CONSTR,DRILLED_DE,DATE_DRILL,AHD_DATUM,AQUIFERS,AQUIFERS_R,BORE_INLET,CONSTRUCTI,GEOPHYSICA,SUMMARY_LO,LITHOLOGY_,WATER_SUPP,WATER_LEVE,TDS_COND,CATCHMENT,CATCHMENT_,DEPARTME_1,DEPARTME_2,ESTUARY,ESTUARY_ID,GEOGRAPHIC,GEOGRAPH_1,GROUNDWATE,GROUNDWA_1,GROUNDWA_2,GROUNDWA_3,GROUNDWA_4,GROUNDWA_5,LOCAL_GOVT,LOCAL_GO_1,LOCALITY,LOCALITY_I,RAINFALL_D,RAINFALL_1,BASIN,RIVER_BASI,RIVER_BA_1,MAP_SHEET_,MAP_SHEE_1,MINING_TEN,MINING_T_1,SURFACEWAT,SURFACEW_1,SURFACEW_2,SURFACEW_3,DATECREATE,TIMECREATE,USERCREATE,DATEMOD,TIMEMOD,USERMOD,SITE_COMME,DEFAULT__3,PURPOSE_CU,PURPOSE_HI,OTHER_SI_1,DISCRETE_1,STATUS_HIS,TIMEDATE,STAGELAST,STAGEPREVI,TENDENCY
55977,"65189","61470379","61470379",Artesian Monitoring - AM52B,AM52B,"23089485 [WIN_ID]; 61470379 [SITE_REF]; AM52B [TEXT_REF]","61470379",,,AM52B,"23089485",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",383997.260000000009313,6435705.990000000223517,-32.209249489999998,115.769114909999999,GDA94,+/-1m,,OWN_DOW,Department of Water,Yes,No,Yes,Yes,DOW,Department of Water,"1558396800000",,21/05/2019,,OPR,Operational,1558429200000.000244140625000,1651734720000.000244140625000,21/05/2019,05/05/2022,,,,,(),None,"AQUIFER; BOREH; DISCWL; DISCWQ; LITH; PROJINF; SITEINF; STRAT","Inorganic metals; Inorganic non-metals; Physical; Water level (discrete)","KP-G-GMKP; SG-G-GMSG; WA-G-BOREREPROG",K17,https://kumina.water.wa.gov.au/waterinformation/WIR/Reports/Publish/61470379/61470379.htm,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470379,BorGeoImaMisReg,,,"469.82","476",21/05/2019,"TOC     : 4.671 mAHD; effective 21/05/2019",Perth-Yarragadee North,,"452.400 to 458.400 mbGL, type: screen, aptr: 0.50mm",Yes,No,Yes,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Valley,VALL688F,CITY OF KWINANA,"4244734",NAVAL BASE,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1548720000000.000000000000000,"1625",SVR,1620000000000.000000000000000,"1227",WARDECH,Replacement for AM52_61415007.,AWRC,,,Artesian Monitoring - AM52B,1651734720000.000244140625000,Operational,,,,
56034,"65247","61470438","61470438",Henderson - Private,Private,"23089755 [WIN_ID]; 61470438 [SITE_REF]","61470438",,,,"23089755",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",384911.000000000058208,6442660.000000000000000,-32.146621650000000,115.779645489999993,GDA94,+/-20m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470438,For,,,"18","18",02/03/2007,,,,"12.000 to 18.000 mbGL, type: slotted, aptr: 0.40mm",Yes,No,No,Yes,,,,Bartram Road Catchment,"6",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Cockburn Confined,COCK728F,CITY OF COCKBURN,"4245468",HENDERSON,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1562025600000.000000000000000,"1235",SVR,1562025600000.000000000000000,"1235",SVR,,AWRC,,,Henderson - Private,,Unknown,,,,
56056,"65269","61470466","61470466",North Coogee - Private PB1,Private PB1,"23089825 [WIN_ID]; 61470466 [SITE_REF]","61470466",,,,"23089825",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",383226.000000000000000,6448750.000000000000000,-32.091519179999999,115.762523520000002,GDA94,+/-10m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470466,For,,,"29","30",01/06/2007,,,,"17.000 to 29.000 mbGL, type: slotted, aptr: 1.00mm",Yes,No,No,Yes,,,,_Coastal,"227",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Cockburn Confined,COCK728F,CITY OF COCKBURN,"4245468",NORTH COOGEE,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1563840000000.000000000000000,"1355",SVR,1563840000000.000000000000000,"1355",SVR,,AWRC,,,North Coogee - Private PB1,,Unknown,,,,
56057,"65270","61470467","61470467",North Coogee - Private,Private,"23089833 [WIN_ID]; 61470467 [SITE_REF]","61470467",,,,"23089833",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",383284.000000000000000,6448666.000000000000000,-32.092282820000001,115.763127830000002,GDA94,+/-10m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470467,For,,,"29","30",01/06/2007,,,,"17.000 to 29.000 mbGL, type: slotted, aptr: 1.00mm",Yes,No,No,Yes,,,,_Coastal,"227",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Cockburn Confined,COCK728F,CITY OF COCKBURN,"4245468",NORTH COOGEE,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1564012800000.000000000000000,"835",SVR,1564012800000.000000000000000,"835",SVR,,AWRC,,,North Coogee - Private,,Unknown,,,,
56061,"65274","61470471","61470471",Rockingham - Private,Private,"23089832 [WIN_ID]; 61470471 [SITE_REF]","61470471",,,,"23089832",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",381064.000000000000000,6428268.000000000000000,-32.276027790000001,115.737068930000007,GDA94,Unknown,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470471,For,,,"27","27",22/06/2007,,,,"21.000 to 27.000 mbGL, type: screen, aptr: 0.50mm",Yes,No,No,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,Rockingham Seventh-Day Adventist Church,,Perth,PERT39D2,Rockingham,ROCK2BAE,Rockingham Confined,ROCK938F,CITY OF ROCKINGHAM,"3722151",ROCKINGHAM,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1564012800000.000000000000000,"1255",SVR,1564012800000.000000000000000,"1255",SVR,,AWRC,,,Rockingham - Private,,Unknown,,,,
56063,"65276","61470473","61470473",Beeliar - Private,Private,"23089830 [WIN_ID]; 61470473 [SITE_REF]","61470473",,,,"23089830",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",386290.000000000000000,6443616.000000000000000,-32.138139039999999,115.794378499999993,GDA94,Unknown,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470473,For,,,"36","36",01/01/2000,,,,"30.000 to 36.000 mbGL, type: slotted, aptr: 0.50mm",Yes,No,No,Yes,,,,Bartram Road Catchment,"6",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Cockburn Confined,COCK728F,CITY OF COCKBURN,"4245468",BEELIAR,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,E70/5106,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1564012800000.000000000000000,"1445",SVR,1564012800000.000000000000000,"1445",SVR,,AWRC,,,Beeliar - Private,,Unknown,,,,
56095,"65308","61470505","61470505",Munster - AMC Bore 1,AMC Bore 1,"23089911 [WIN_ID]; 61470505 [SITE_REF]","61470505",,,,"23089911",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",385479.000000000058208,6442816.000000000000000,-32.145272519999999,115.785685810000004,GDA94,Unknown,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470505,For,,,"18","18",27/09/2007,,,,"12.000 to 18.000 mbGL, type: screen, aptr: 0.50mm",Yes,No,No,Yes,,,,Bartram Road Catchment,"6",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Cockburn Confined,COCK728F,CITY OF COCKBURN,"4245468",HENDERSON,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,E70/5106,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1565654400000.000000000000000,"855",SVR,1565654400000.000000000000000,"855",SVR,,AWRC,,,Munster - AMC Bore 1,,Unknown,,,,
56119,"65332","61470529","61470529",East Rockingham - Private,Private,"23089932 [WIN_ID]; 61470529 [SITE_REF]","61470529",,,,"23089932",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",384942.000000000000000,6429449.000000000000000,-32.265780970000002,115.778382350000001,GDA94,Unknown,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470529,For,,,"25","25",12/11/2007,,,,"7.000 to 19.000 mbGL, type: unknown, aptr: 0.50mm; 19.000 to 25.000 mbGL, type: unknown, aptr: 0.50mm",Yes,No,No,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Wellard,WELL6D8F,CITY OF ROCKINGHAM,"3722151",EAST ROCKINGHAM,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1566432000000.000000000000000,"1315",SVR,1566432000000.000000000000000,"1315",SVR,,AWRC,,,East Rockingham - Private,,Unknown,,,,
56164,"65377","61470574","61470574",Cooloongup - Private,Private,"23090049 [WIN_ID]; 61470574 [SITE_REF]","61470574",,,,"23090049",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",383888.000000000000000,6426498.000000000000000,-32.292288270000000,115.766833700000007,GDA94,+/-10m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470574,For,,,"27","27",09/11/2000,,,,"18.000 to 27.000 mbGL, type: screen, aptr: 0.50mm",Yes,No,No,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,Don Cuthbertson Reserve,,Perth,PERT39D2,Rockingham,ROCK2BAE,Rockingham Confined,ROCK938F,CITY OF ROCKINGHAM,"3722151",COOLOONGUP,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1569283200000.000000000000000,"835",SVR,1569283200000.000000000000000,"835",SVR,,AWRC,,,Cooloongup - Private,,Unknown,,,,
56165,"65378","61470575","61470575",Cooloongup - Private,Private,"23090048 [WIN_ID]; 61470575 [SITE_REF]","61470575",,,,"23090048",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",382123.000000000058208,6425729.000000000000000,-32.299039590000000,115.747997010000006,GDA94,+/-10m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470575,For,,,"27","27",09/11/2000,,,,"21.000 to 27.000 mbGL, type: screen, aptr: 0.50mm",Yes,No,No,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Rockingham,ROCK2BAE,Rockingham Confined,ROCK938F,CITY OF ROCKINGHAM,"3722151",COOLOONGUP,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1569283200000.000000000000000,"925",SVR,1569283200000.000000000000000,"925",SVR,,AWRC,,,Cooloongup - Private,,Unknown,,,,
56187,"65400","61470597","61470597",Rockingham - Private,Private,"23090082 [WIN_ID]; 61470597 [SITE_REF]","61470597",,,,"23090082",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",380948.999999999941792,6428074.000000000000000,-32.277765299999999,115.735823780000004,GDA94,+/-10m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470597,For,,,"18","18",09/03/2006,,,,"12.000 to 18.000 mbGL, type: unknown, aptr: 0.50mm",Yes,No,No,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Rockingham,ROCK2BAE,Rockingham Confined,ROCK938F,CITY OF ROCKINGHAM,"3722151",ROCKINGHAM,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1570060800000.000244140625000,"1225",SVR,1570060800000.000244140625000,"1225",SVR,,AWRC,,,Rockingham - Private,,Unknown,,,,
56191,"65404","61470601","61470601",Spearwood - Private,Edwardes Park 1,"23090126 [WIN_ID]; 61470601 [SITE_REF]","61470601",,,,"23090126",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",385532.999999999941792,6447003.000000000000000,-32.107512939999999,115.786758190000000,GDA94,+/-10m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470601,For,,,"24","28",24/05/2006,,,,"15.000 to 24.000 mbGL, type: screen, aptr: 0.50mm",Yes,No,No,Yes,,,,Bartram Road Catchment,"6",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Cockburn Confined,COCK728F,CITY OF COCKBURN,"4245468",SPEARWOOD,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1570492800000.000000000000000,"1435",SVR,1570665600000.000000000000000,"831",LERCHR,,AWRC,,,Spearwood - Private,,Unknown,,,,
56244,"65457","61470654","61470654",Leda - Bore 1,Bore 1,"23090235 [WIN_ID]; 61470654 [SITE_REF]","61470654",,,,"23090235",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",386130.000000000000000,6430290.000000000000000,-32.258316989999997,115.791093970000006,GDA94,+/-100m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470654,For,,,"24","24",01/05/2005,,,,"15.800 to 21.800 mbGL, type: screen, aptr: 0.50mm",Yes,No,No,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Wellard,WELL6D8F,CITY OF KWINANA,"4244734",LEDA,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1573084800000.000000000000000,"1235",SVR,1573084800000.000000000000000,"1235",SVR,,AWRC,,,Leda - Bore 1,,Unknown,,,,
56270,"65483","61470680","61470680",Kwinana Beach - Bore 1-04,Bore 1-04,"23090282 [WIN_ID]; 61470680 [SITE_REF]","61470680",,,,"23090282",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",384020.999999999941792,6435229.000000000000000,-32.213553990000001,115.769308820000006,GDA94,+/-50m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470680,For,,,"28","30",17/04/2004,,,,"10.000 to 16.000 mbGL, type: slotted, aptr: 0.38mm; 22.000 to 28.000 mbGL, type: screen, aptr: 0.50mm",Yes,No,No,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Cockburn,COCKE970,Valley,VALL688F,CITY OF KWINANA,"4244734",KWINANA BEACH,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1574726400000.000000000000000,"1130",SVR,1574726400000.000000000000000,"1139",LERCHR,,AWRC,,,Kwinana Beach - Bore 1-04,,Unknown,,,,
56286,"65499","61470696","61470696",Safety Bay - Mayfield Reserve,Mayfield Reserve,"23090308 [WIN_ID]; 61470696 [SITE_REF]","61470696",,,,"23090308",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",379863.000000000058208,6424860.000000000000000,-32.306636900000001,115.723888160000001,GDA94,+/-100m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470696,For,,,"19","21",10/03/2003,,,,"13.000 to 19.000 mbGL, type: screen, aptr: 0.38mm",Yes,No,No,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,Noel France Reserve,,Perth,PERT39D2,Rockingham,ROCK2BAE,Rockingham Confined,ROCK938F,CITY OF ROCKINGHAM,"3722151",SAFETY BAY,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1575331200000.000000000000000,"1520",SVR,1575331200000.000000000000000,"1520",SVR,,AWRC,,,Safety Bay - Mayfield Reserve,,Unknown,,,,
56287,"65500","61470697","61470697",Safety Bay - June Road Reserve,June Road Reserve,"23090314 [WIN_ID]; 61470697 [SITE_REF]","61470697",,,,"23090314",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",379771.000000000058208,6425422.000000000000000,-32.301558270000001,115.722982239999993,GDA94,Unknown,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470697,For,,,"21","21",08/04/2003,,,,"12.000 to 21.000 mbGL, type: screen, aptr: 0.38mm",Yes,No,No,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Rockingham,ROCK2BAE,Rockingham Confined,ROCK938F,CITY OF ROCKINGHAM,"3722151",SAFETY BAY,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1575504000000.000000000000000,"950",SVR,1575504000000.000000000000000,"950",SVR,,AWRC,,,Safety Bay - June Road Reserve,,Unknown,,,,
56297,"65510","61470707","61470707",Rockingham - Anchorage Bore 1,Bore 1,"23090329 [WIN_ID]; 61470707 [SITE_REF]","61470707",,,,"23090329",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",379568.999999999941792,6426254.000000000000000,-32.294032629999997,115.720942550000004,GDA94,+/-10m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470707,For,,,"25","25",08/10/2004,,,,"16.000 to 25.000 mbGL, type: unknown, aptr: 0.50mm",Yes,No,No,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Rockingham,ROCK2BAE,Rockingham Confined,ROCK938F,CITY OF ROCKINGHAM,"3722151",ROCKINGHAM,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1576108800000.000000000000000,"930",SVR,1576108800000.000000000000000,"930",SVR,,AWRC,,,Rockingham - Anchorage Bore 1,,Unknown,,,,
56298,"65511","61470708","61470708",Rockingham - Anchorage No 2,Bore 2,"23090325 [WIN_ID]; 61470708 [SITE_REF]","61470708",,,,"23090325",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",379935.000000000058208,6426152.000000000000000,-32.294991899999999,115.724816000000004,GDA94,+/-10m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470708,For,,,"28","28",08/10/2004,,,,"19.000 to 28.000 mbGL, type: unknown, aptr: 0.50mm",Yes,No,No,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Rockingham,ROCK2BAE,Rockingham Confined,ROCK938F,CITY OF ROCKINGHAM,"3722151",ROCKINGHAM,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1576108800000.000000000000000,"1020",SVR,1576108800000.000000000000000,"1020",SVR,,AWRC,,,Rockingham - Anchorage No 2,,Unknown,,,,
56300,"65513","61470710","61470710",Safety Bay - Nettleton Park New Bore,New Bore,"23090326 [WIN_ID]; 61470710 [SITE_REF]","61470710",,,,"23090326",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",380566.000000000000000,6424793.000000000000000,-32.307316450000002,115.731345529999999,GDA94,+/-50m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470710,For,,,"24","24",18/10/2004,,,,"15.000 to 24.000 mbGL, type: screen, aptr: 0.35mm",Yes,No,No,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Rockingham,ROCK2BAE,Rockingham Confined,ROCK938F,CITY OF ROCKINGHAM,"3722151",SAFETY BAY,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1576108800000.000000000000000,"1120",SVR,1576108800000.000000000000000,"1120",SVR,,AWRC,,,Safety Bay - Nettleton Park New Bore,,Unknown,,,,
56301,"65514","61470711","61470711",Rockingham - Private,Private,"23090323 [WIN_ID]; 61470711 [SITE_REF]","61470711",,,,"23090323",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",380848.999999999941792,6427676.000000000000000,-32.281344310000001,115.734712279999997,GDA94,+/-20m,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470711,For,,,"24","24",12/11/2004,,,,"18.000 to 24.000 mbGL, type: screen, aptr: 0.35mm",Yes,No,No,Yes,,,,_Coastal,"226",Kwinana-Peel,,,,,,Perth,PERT39D2,Rockingham,ROCK2BAE,Rockingham Confined,ROCK938F,CITY OF ROCKINGHAM,"3722151",ROCKINGHAM,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1576108800000.000000000000000,"1430",SVR,1576108800000.000000000000000,"1430",SVR,,AWRC,,,Rockingham - Private,,Unknown,,,,
56310,"65523","61470720","61470720",Munster - Hagan Park Bore 2,Bore 2,"23090335 [WIN_ID]; 61470720 [SITE_REF]","61470720",,,,"23090335",GROUND,Groundwater,BOREW,Bore or Well,GROUND,Ground,GROUND,Groundwater,"50",385511.000000000058208,6445650.000000000000000,-32.119714250000001,115.786363589999993,GDA94,Unknown,,OWN_PRV,Private,No,No,No,Yes,NON,None or unknown,,,,,UNK,Unknown,,,,,,,,,(),None,"BOREH; LITH; SITEINF",,,,,https://apps.water.local/waterinformation/doclist/docdir.cfm?station=61470720,For,,,"33","36",21/04/2004,,,,,No,No,No,Yes,,,,Bartram Road Catchment,"6",Kwinana-Peel,,,,Hagan Park,,Perth,PERT39D2,Cockburn,COCKE970,Cockburn Confined,COCK728F,CITY OF COCKBURN,"4245468",LAKE COOGEE,,9 - Central Coast,"9",614 - Murray River,614 - Murray River,"614",SH5014,,,,Cockburn/Kwinana Coastal,COCK9670,Cockburn/Kwinana Coastal,COCK6A5A,1576540800000.000000000000000,"1430",SVR,1576540800000.000000000000000,"1430",SVR,,AWRC,,,Munster - Hagan Park Bore 2,,Unknown,,,,
